112.00,297.00
91.00,310.00
119.00,306.00
174.00,289.00
205.00,228.00
200.00,194.00
178.00,192.00
186.00,153.00
188.00,111.00
214.00,71.00
246.00,79.00
261.00,111.00
269.00,167.00
275.00,225.00
279.00,237.00
292.00,256.00
290.00,249.00
264.00,219.00
241.00,187.00
231.00,153.00
229.00,132.00
220.00,125.00
190.00,120.00
161.00,119.00
141.00,115.00
123.00,128.00
98.00,147.00
78.00,155.00
64.00,157.00
60.00,153.00
52.00,147.00
31.00,139.00
17.00,121.00
0.00,121.00
0.00,116.00
0.00,115.00
5.00,111.00
0.00,103.00
0.00,177.00
24.00,164.00
94.00,151.00
88.00,105.00
42.00,39.00
55.00,16.00
103.00,0.00
121.00,0.00
115.00,0.00
111.00,0.00
102.00,0.00
113.00,22.00
119.00,38.00
127.00,56.00
141.00,69.00
168.00,75.00
190.00,76.00
223.00,65.00
245.00,55.00
290.00,49.00
330.00,30.00
367.00,27.00
407.00,0.00
435.00,0.00
460.00,0.00
466.00,0.00
460.00,0.00
511.00,0.00
541.00,0.00
452.00,0.00
445.00,48.00
402.00,25.00
306.00,0.00
241.00,0.00
186.00,0.00
104.00,0.00
59.00,0.00
