 
0.00,23.00
9.00,0.00
36.00,0.00
79.00,0.00
130.00,12.00
387.00,117.00
240.00,156.00
247.00,115.00
278.00,147.00
257.00,115.00
262.00,241.00
242.00,158.00
220.00,169.00
185.00,89.00
134.00,45.00
50.00,44.00
0.00,71.00
1023.00,73.00
767.00,130.00
886.00,145.00
741.00,118.00
578.00,81.00
278.00,46.00
670.00,26.00
767.00,47.00
676.00,82.00
675.00,101.00
621.00,105.00
595.00,90.00
657.00,69.00
701.00,48.00
729.00,38.00
708.00,52.00
651.00,80.00
624.00,119.00
580.00,139.00
538.00,139.00
505.00,197.00
 
85.00,93.00
0.00,87.00
0.00,80.00
87.00,0.00
319.00,4.00
461.00,0.00
363.00,0.00
293.00,66.00
230.00,67.00
293.00,102.00
357.00,117.00
279.00,116.00
249.00,151.00
275.00,118.00
295.00,91.00
303.00,82.00
344.00,104.00
380.00,117.00
381.00,119.00
364.00,114.00
412.00,104.00
470.00,114.00
482.00,128.00
494.00,134.00
529.00,149.00
551.00,144.00
564.00,149.00
626.00,147.00
530.00,135.00
475.00,125.00
440.00,109.00
387.00,99.00
550.00,95.00
605.00,90.00
633.00,79.00
680.00,68.00
748.00,47.00
694.00,121.00
589.00,68.00
548.00,20.00
420.00,16.00
337.00,92.00
241.00,20.00
187.00,92.00
92.00,48.00
57.00,71.00
22.00,12.00
6.00,0.00
0.00,8.00
